transaction_id,user_id,username,email,age,subscription,city,region,store_id,transaction_date,raw_timestamp,product_category,sale_amount,price,status
TXN000872,USER0019,sanchezsandy,sanchezsandy@rediffmail.com,51,Premium,Bhubaneswar,East,STORE003,2026-04-18,2026-04-18 09:08:53,Sports,1725.6,47042.35,Returned
TXN000100,USER0044,rachel05,rachel05@gmail.com,45,Premium,Delhi,North,STORE003,06/06/2025,2025-06-06 21:59:30,Books,13098.53,6092.1,
TXN000373,USER0027,ctucker,ctucker@yahoo.com,42,Free,Mumbai,West,STORE001,2025-08-08,2025-08-08 16:25:50,Books,9199.75,14618.31,Returned
TXN000088,USER0056,sarah12,sarah12@yahoo.com,48,Premium,Bhubaneswar,East,STORE005,2026-08-22,2026-08-22 12:52:40,Beauty,32867.83,61047.21,COMPLETED
TXN000459,USER0034,chenbailey,chenbailey@outlook.com,48,Premium,Kolkata,East,STORE001,2026-01-24,2026-01-24 02:48:27,Sports,85954.85,32987.93,Returned
TXN000331,USER0092,ramireztracey,ramireztracey@rediffmail.com,52,Free,Chandigarh,North,STORE003,2026-12-05,2026-12-05 11:58:43,Sports,11628.98,35288.56,returned
TXN000215,USER0232,yobrien,yobrien@outlook.com,22,Basic,Chennai,South,STORE001,23/12/2025,2025-12-23 15:06:28,Books,71106.82,2356.25,Cancelled
TXN000467,USER0158,dennis58,dennis58@outlook.com,63,Premium,Bangalore,South,STORE003,08/08/2026,2026-08-08 19:24:11,Furniture,8771.1,87717.17,CANCELLED
TXN000122,USER0122,angela36,angela36@hotmail.com,57,Basic,Chennai,South,STORE004,2026-03-25,2026-03-25 01:26:23,Grocery,53447.71,31015.84,Returned
TXN000615,USER0046,bryanwilson,bryanwilson@gmail.com,31,Premium,Patna,East,STORE004,2025-09-19,2025-09-19 05:15:49,Books,40299.38,-64752.08,Pending
TXN000021,USER0081,ogray,ogray@gmail.com,50,Premium,Pune,West,STORE002,2025-02-28,2025-02-28 01:37:30,Electronics,59544.01,67553.73,Pending
TXN000701,USER0214,susan79,susan79@yahoo.com,46,,Mumbai,West,STORE005,2025-03-29,2025-03-29 10:54:12,Electronics,37532.55,57793.09,Pending
TXN000072,USER0150,tanyariley,tanyariley@rediffmail.com,63,Basic,Lucknow,North,STORE004,18/04/2026,2026-04-18 03:41:53,Books,48301.71,47274.76,Returned
TXN000107,USER0109,erik16,erik16@yahoo.com,66,Basic,Lucknow,North,STORE003,2026-02-09,2026-02-09 19:03:00,Clothing,12086.44,49788.79,Returned
TXN000271,USER0183,jpitts,jpitts@yahoo.com,60,Free,Bhubaneswar,East,STORE002,2026-10-27,,Furniture,30751.64,68880.99,Pending
TXN000861,USER0006,paulcombs,paulcombs@yahoo.com,60,Free,Lucknow,North,STORE005,2026-10-11,2026-10-11 14:51:10,Books,3241.9,97594.0,cancelled
TXN000436,USER0005,erika97,erika97@gmail.com,42,Free,Pune,West,STORE003,2026-12-15,2026-12-15 19:17:03,Sports,85223.09,66044.03,Completed
TXN000103,USER0093,sarayoung,sarayoung@outlook.com,62,Basic,Jaipur  ,North,STORE003,2026-09-16,2026-09-16 21:53:44,Clothing,709.97,86999.28,Returned
